interaction,flux,system
para_bsqsim,1585.617194237395,BSQ
para_bsqsim,7725.40216392562,BSQ
para_bsqsim,9328.220604682128,BSQ
para_bsqsim,38514.97070544769,BSQ
para_bsqsim,17459.75335063142,BSQ
para_bsqsim,27860.790766697406,BSQ
para_bsqsim,13999.391176765517,BSQ
para_bsqsim,16084.020019959293,BSQ
para_bsqsim,26616.493495811927,BSQ
para_bsqsim,27492.401706049095,BSQ
para_bsqsim,2291.450565661155,BSQ
para_bsqsim,5122.462326890607,BSQ
para_bsqsim,4554.294460214889,BSQ
para_bsqsim,3410.4675550995094,BSQ
para_bsqsim,17268.29533230662,BSQ
para_bsqsim,38526.82546333423,BSQ
para_bsqsim,6509.520513705487,BSQ
para_bsqsim,12386.377763451876,BSQ
para_bsqsim,8234.298749574873,BSQ
para_bsqsim,2893.857105205448,BSQ
para_bsqsim,4373.128980293478,BSQ
para_bsqsim,24102.823597525316,BSQ
para_bsqsim,39476.88493233863,BSQ
para_bsqsim,13598.524088950366,BSQ
para_bsqsim,18127.46715398233,BSQ
para_bsqsim,3926.5288177669163,BSQ
para_bsqsim,8159.505711003686,BSQ
para_bsqsim,2295.019343256052,BSQ
para_bsqsim,30078.527774056813,BSQ
para_bsqsim,12426.367021369559,BSQ
para_bsqsim,38150.72237747061,BSQ
para_bsqsim,24647.421403377608,BSQ
para_bsqsim,9323.217140853516,BSQ
para_bsqsim,22540.37916267242,BSQ
para_bsqsim,141335.13084191844,BSQ
para_bsqsim,24692.358934321754,BSQ
para_bsqsim,5020.917446207611,BSQ
para_bsqsim,9383.212721288626,BSQ
para_bsqsim,1295.1514450295685,BSQ
para_bsqsim,23859.196379518704,BSQ
para_bsqsim,12110.247262799392,BSQ
para_bsqsim,51191.151320193516,BSQ
para_bsqsim,20930.052527877742,BSQ
para_bsqsim,21445.078443908573,BSQ
para_bsqsim,7167.130039430558,BSQ
para_bsqsim,15549.045495918552,BSQ
para_bsqsim,23481.830580871032,BSQ
para_bsqsim,36323.9437781747,BSQ
para_bsqsim,6321.280407807843,BSQ
para_bsqsim,11972.314139867827,BSQ
para_bsqsim,9609.686578824643,BSQ
para_bsqsim,24429.75606876466,BSQ
para_bsqsim,1759.7537010547578,BSQ
para_bsqsim,13958.639314462931,BSQ
para_bsqsim,30253.53138595528,BSQ
para_bsqsim,15149.01961890073,BSQ
para_bsqsim,23591.784625666613,BSQ
para_bsqsim,23495.29218862545,BSQ
para_bsqsim,74824.12588479437,BSQ
para_bsqsim,5885.479445848513,BSQ
para_bsqsim,21964.912079260546,BSQ
para_bsqsim,18296.018411383342,BSQ
para_bsqsim,9232.99849597684,BSQ
para_bsqsim,1074.2276466185122,BSQ
para_bsqsim,45725.475663358375,BSQ
para_bsqsim,75495.18924640058,BSQ
para_bsqsim,13477.075841691874,BSQ
para_bsqsim,5257.527096530256,BSQ
para_bsqsim,19738.104156910707,BSQ
para_bsqsim,6466.562636787626,BSQ
para_bsqsim,27336.409777623143,BSQ
para_bsqsim,30872.314753931536,BSQ
para_bsqsim,4010.486441980081,BSQ
para_bsqsim,43826.20938427856,BSQ
para_bsqsim,2335.7662754682083,BSQ
para_bsqsim,12380.165843794224,BSQ
para_bsqsim,8718.163676635064,BSQ
para_bsqsim,74446.12184319018,BSQ
para_bsqsim,4341.752165053344,BSQ
para_bsqsim,3385.4596950016075,BSQ
para_bsqsim,25445.144848723223,BSQ
para_bsqsim,67467.47114797913,BSQ
para_bsqsim,30076.61875873532,BSQ
